"Monitoring Location ID","Activity Media Name","Activity Media Subdivision Name","Activity ID","Activity Start Date","Activity Start Time","Activity End Date","Activity End Time","Activity Latitude","Activity Longitude","Activity Source Map Scale","Activity Type","Activity Depth/Height Measure","Activity Depth/Height Unit","Activity Top Depth/Height Measure","Activity Top Depth/Height Unit","Activity Bottom Depth/Height Measure","Activity Bottom Depth/Height Unit","Activity Relative Depth Name","Activity Comment","Characteristic Name","Result Analytical Method ID","Result Analytical Method Context","Method Speciation","Result Value","Result Unit","Result Qualifier","Result Weight Basis","Statistical Base Code","Result Sample Fraction","Result Value Type","Result Comment","Sample Collection Method ID","Equipment ID","Result Detection Condition","Result Detection Limit Type 1","Result Detection Limit Value 1","Result Detection Limit Unit 1","Result Detection Limit Type 2","Result Detection Limit Value 2","Result Detection Limit Unit 2","Laboratory Accreditation Indicator","Laboratory Name","Laboratory Sample ID","Analysis Start Date","Analysis Start Time","Biological Intent","Subject Taxonomic Name","Thermal Preservative","Sample Container Type","Sample Container Color","Chemical Preservative"
"KR RM 10 BC","Water","Surface Water","KR RM 10 BC-2021-07-27-Total Mg",2021-07-27,09:50:00,"","",60.548029,"-151.14323999999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",3.96,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-005",2021-08-23,11:50:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 10.1","Water","Surface Water","KR RM 10.1-2021-07-27-Total Ca",2021-07-27,10:10:00,"","",60.539279,"-151.14226300000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",11.8,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-006",2021-08-23,11:52:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 10.1","Water","Surface Water","KR RM 10.1-2021-07-27-Total Fe",2021-07-27,10:10:00,"","",60.539279,"-151.14226300000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.37,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-006",2021-08-23,11:52:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 10.1","Water","Surface Water","KR RM 10.1-2021-07-27-Total Mg",2021-07-27,10:10:00,"","",60.539279,"-151.14226300000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",1.1,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-006",2021-08-23,11:52:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 12.5","Water","Surface Water","KR RM 12.5-2021-07-27-Total Ca",2021-07-27,10:28:00,"","",60.533743,"-151.09925799999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",11.8,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-007",2021-08-23,11:55:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 12.5","Water","Surface Water","KR RM 12.5-2021-07-27-Total Fe",2021-07-27,10:28:00,"","",60.533743,"-151.09925799999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.356,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-007",2021-08-23,11:55:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 12.5","Water","Surface Water","KR RM 12.5-2021-07-27-Total Mg",2021-07-27,10:28:00,"","",60.533743,"-151.09925799999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",1.08,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-007",2021-08-23,11:55:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 18","Water","Surface Water","KR RM 18-2021-07-27-Total Ca",2021-07-27,10:50:00,"","",60.502005,"-151.10697300000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",11.7,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-008",2021-08-23,11:58:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 18","Water","Surface Water","KR RM 18-2021-07-27-Total Fe",2021-07-27,10:50:00,"","",60.502005,"-151.10697300000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.315,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-008",2021-08-23,11:58:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 18","Water","Surface Water","KR RM 18-2021-07-27-Total Mg",2021-07-27,10:50:00,"","",60.502005,"-151.10697300000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",1.06,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-008",2021-08-23,11:58:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 19 SC","Water","Surface Water","KR RM 19 SC-2021-07-27-Total Ca",2021-07-27,09:28:00,"","",60.482318,"-151.12705299999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",15.6,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-009",2021-08-23,12:00:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 19 SC","Water","Surface Water","KR RM 19 SC-2021-07-27-Total Fe",2021-07-27,09:28:00,"","",60.482318,"-151.12705299999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.889,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-009",2021-08-23,12:00:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 19 SC","Water","Surface Water","KR RM 19 SC-2021-07-27-Total Mg",2021-07-27,09:28:00,"","",60.482318,"-151.12705299999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",4.37,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-009",2021-08-23,12:00:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 21","Water","Surface Water","KR RM 21-2021-07-27-Total Ca",2021-07-27,10:10:00,"","",60.476634,"-151.082099","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",11.6,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-010",2021-08-23,12:03:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 21","Water","Surface Water","KR RM 21-2021-07-27-Total Fe",2021-07-27,10:10:00,"","",60.476634,"-151.082099","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.29,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-010",2021-08-23,12:03:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 21","Water","Surface Water","KR RM 21-2021-07-27-Total Mg",2021-07-27,10:10:00,"","",60.476634,"-151.082099","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",1.06,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-010",2021-08-23,12:03:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 22 SOC","Water","Surface Water","KR RM 22 SOC-2021-07-27-Total Ca",2021-07-27,11:25:00,"","",60.483364,"-151.05765600000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",18.3,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-011",2021-08-23,12:13:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 22 SOC","Water","Surface Water","KR RM 22 SOC-2021-07-27-Total Fe",2021-07-27,11:25:00,"","",60.483364,"-151.05765600000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",1.07,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-011",2021-08-23,12:13:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 22 SOC","Water","Surface Water","KR RM 22 SOC-2021-07-27-Total Mg",2021-07-27,11:25:00,"","",60.483364,"-151.05765600000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",4.93,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-011",2021-08-23,12:13:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Total Ca",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",11.8,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-012",2021-08-23,12:16:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Total Fe",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.299,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-012",2021-08-23,12:16:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 23","Water","Surface Water","KR RM 23-2021-07-27-Total Mg",2021-07-27,10:43:00,"","",60.480338,"-151.03084699999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",1.06,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-012",2021-08-23,12:16:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Total Ca",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",10,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-013",2021-08-23,12:18:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Total Fe",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.719,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-013",2021-08-23,12:18:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 30 FR","Water","Surface Water","KR RM 30 FR-2021-07-27-Total Mg",2021-07-27,09:30:00,"","",60.489963,"-150.86098200000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",3.18,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-013",2021-08-23,12:18:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total Ca",2021-07-27,10:50:00,"","",60.498284,"-150.86312100000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",11.8,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-014",2021-08-23,12:21:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total Fe",2021-07-27,10:50:00,"","",60.498284,"-150.86312100000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.267,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-014",2021-08-23,12:21:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total Mg",2021-07-27,10:50:00,"","",60.498284,"-150.86312100000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",1.05,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-014",2021-08-23,12:21:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total Ca-DUP",2021-07-27,10:50:00,"","",60.498284,"-150.86312100000001","","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",11.7,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-015",2021-08-23,12:23:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total Fe-DUP",2021-07-27,10:50:00,"","",60.498284,"-150.86312100000001","","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.287,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-015",2021-08-23,12:23:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total Mg-DUP",2021-07-27,10:50:00,"","",60.498284,"-150.86312100000001","","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",1.04,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-015",2021-08-23,12:23:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 36 MR","Water","Surface Water","KR RM 36 MR-2021-07-27-Total Ca",2021-07-27,11:30:00,"","",60.53687,"-150.75472400000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",22.5,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-016",2021-08-23,12:26:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 36 MR","Water","Surface Water","KR RM 36 MR-2021-07-27-Total Fe",2021-07-27,11:30:00,"","",60.53687,"-150.75472400000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.511,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-016",2021-08-23,12:26:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 36 MR","Water","Surface Water","KR RM 36 MR-2021-07-27-Total Mg",2021-07-27,11:30:00,"","",60.53687,"-150.75472400000001","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",3.58,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-016",2021-08-23,12:26:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-Total Ca",2021-07-27,09:50:00,"","",60.515441,"-150.70206899999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",11.5,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-017",2021-08-23,12:29:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-Total Fe",2021-07-27,09:50:00,"","",60.515441,"-150.70206899999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.268,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-017",2021-08-23,12:29:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-Total Mg",2021-07-27,09:50:00,"","",60.515441,"-150.70206899999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",0.983,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-017",2021-08-23,12:29:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-Total Ca",2021-07-27,09:30:00,"","",60.489844,"‐150.636905","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",11.2,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-018",2021-08-23,12:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-Total Fe",2021-07-27,09:30:00,"","",60.489844,"‐150.636905","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.361,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-018",2021-08-23,12:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-Total Mg",2021-07-27,09:30:00,"","",60.489844,"‐150.636905","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",0.995,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-018",2021-08-23,12:31:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 44 KI","Water","Surface Water","KR RM 44 KI-2021-07-27-Total Ca",2021-07-27,09:14:00,"","",60.481518,"-150.632498","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",5.92,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-019",2021-08-23,12:34:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 44 KI","Water","Surface Water","KR RM 44 KI-2021-07-27-Total Fe",2021-07-27,09:14:00,"","",60.481518,"-150.632498","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",2.17,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-019",2021-08-23,12:34:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 44 KI","Water","Surface Water","KR RM 44 KI-2021-07-27-Total Mg",2021-07-27,09:14:00,"","",60.481518,"-150.632498","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",1.53,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-019",2021-08-23,12:34:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 50","Water","Surface Water","KR RM 50-2021-07-27-Total Ca",2021-07-27,08:40:00,"","",60.467517,"-150.507789","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",12,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-020",2021-08-23,12:37:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 50","Water","Surface Water","KR RM 50-2021-07-27-Total Fe",2021-07-27,08:40:00,"","",60.467517,"-150.507789","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.076,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-020",2021-08-23,12:37:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 50","Water","Surface Water","KR RM 50-2021-07-27-Total Mg",2021-07-27,08:40:00,"","",60.467517,"-150.507789","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",0.938,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-020",2021-08-23,12:37:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 70","Water","Surface Water","KR RM 70-2021-07-27-Total Ca",2021-07-27,09:40:00,"","",60.481392,"-150.11501999999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",15,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-021",2021-08-23,10:17:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 70","Water","Surface Water","KR RM 70-2021-07-27-Total Fe",2021-07-27,09:40:00,"","",60.481392,"-150.11501999999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",0.058,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-021",2021-08-23,10:17:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 70","Water","Surface Water","KR RM 70-2021-07-27-Total Mg",2021-07-27,09:40:00,"","",60.481392,"-150.11501999999999","","Field Msr/Obs",15,"cm","","","","","",NA,"Magnesium, Total","200.7","USEPA","",1.16,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.0053,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-021",2021-08-23,10:17:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 74 RR","Water","Surface Water","KR RM 74 RR-2021-07-27-Total Ca",2021-07-27,08:50:00,"","",60.484622,"-149.993955","","Field Msr/Obs",15,"cm","","","","","",NA,"Calcium, Total","200.7","USEPA","",16.5,"mg/L","=","Sampled",NA,"Unfiltered","Actual","","","Water Bottle",NA,"Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-022",2021-08-23,10:32:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
"KR RM 74 RR","Water","Surface Water","KR RM 74 RR-2021-07-27-Total Fe",2021-07-27,08:50:00,"","",60.484622,"-149.993955","","Field Msr/Obs",15,"cm","","","","","",NA,"Iron, Total","200.7","USEPA","",NA,"mg/L","ND","Sampled",NA,"Unfiltered","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",0.021,"mg/L","Method Detection Level",NA,"mg/L","","ALS Environmental, Kelso, Washington","K2108829-022",2021-08-23,10:32:00,"","","Cold packs","Plastic Bottle","Opaque","HNO3"
